Zeit;Kanal A
(ms);(V)

6,38771197;0,98855810
6,43761597;0,98855810
6,48751997;0,98855810
6,53742397;0,98855810
6,58732797;0,98855810
6,63723197;0,98855810
6,68713597;0,98855810
6,73703997;0,98855810
6,78694397;0,98855810
6,83684797;0,98855810
6,88675197;0,98855810
6,93665597;0,98855810
6,98655997;0,98855810
7,03646397;0,98855810
7,08636796;0,98855810
7,13627196;0,98855810
7,18617596;0,98855810
7,23607996;0,98855810
7,28598396;0,98855810
7,33588796;0,98855810
7,38579196;0,98855810
7,43569596;0,98855810
7,48559996;0,98855810
7,53550396;0,98855810
7,58540796;0,98855810
7,63531196;0,98855810
7,68521596;0,98855810
7,73511996;0,98855810
7,78502396;0,98855810
7,83492796;0,98855810
7,88483196;0,98855810
7,93473596;0,98855810
7,98463996;0,98855810
8,03454396;0,98855810
8,08444796;0,98855810
8,13435196;0,98855810
8,18425596;0,98855810
8,23415996;0,98855810
8,28406396;0,98855810
8,33396796;0,98855810
8,38387196;0,98855810
8,43377596;0,98855810
8,48367996;0,98855810
8,53358396;0,98855810
8,58348796;0,98855810
8,63339196;0,98855810
8,68329596;0,98855810
8,73319996;0,98855810
8,78310396;0,98855810
8,83300796;0,98855810
8,88291196;0,98855810
8,93281596;0,98855810
8,98271996;0,98855810
9,03262396;0,98855810
9,08252795;0,98855810
9,13243195;0,98855810
9,18233595;0,98855810
9,23223995;0,98855810
9,28214395;0,98855810
9,33204795;0,95121800
9,38195195;0,98855810
9,43185595;0,98855810
9,48175995;0,98855810
9,53166395;0,98855810
9,58156795;0,98855810
9,63147195;0,98855810
9,68137595;0,98855810
9,73127995;0,98855810
9,78118395;0,98855810
9,83108795;0,98855810
9,88099195;0,98855810
9,93089595;0,98855810
9,98079995;0,98855810
10,03070395;0,98855810
10,08060795;0,98855810
10,13051195;0,98855810
10,18041595;0,98855810
10,23031995;0,98855810
10,28022395;0,98855810
10,33012795;0,98855810
10,38003195;0,98855810
10,42993595;0,98855810
10,47983995;0,98855810
10,52974395;0,96985730
10,57964795;0,98855810
10,62955195;0,98855810
10,67945595;0,98855810
10,72935995;0,98855810
10,77926395;0,98855810
10,82916795;0,98855810
10,87907195;0,98855810
10,92897595;0,98855810
10,97887995;0,98855810
11,02878395;0,98855810
11,07868794;0,98855810
11,12859194;0,98855810
11,17849594;0,98855810
11,22839994;0,98855810
11,27830394;0,98855810
11,32820794;0,98855810
11,37811194;0,98855810
11,42801594;0,96985730
11,47791994;0,98855810
11,52782394;0,98855810
11,57772794;0,98855810
11,62763194;0,98855810
11,67753594;0,98855810
11,72743994;0,98855810
11,77734394;0,98855810
11,82724794;0,96985730
11,87715194;0,96985730
11,92705594;0,98855810
11,97695994;0,98855810
12,02686394;0,98855810
12,07676794;0,98855810
12,12667194;0,98855810
12,17657594;0,98855810
12,22647994;0,98855810
12,27638394;0,98855810
12,32628794;0,98855810
12,37619194;0,98855810
12,42609594;0,98855810
12,47599994;0,98855810
12,52590394;0,98855810
12,57580794;0,98855810
12,62571194;0,98855810
12,67561594;0,98855810
12,72551994;0,98855810
12,77542394;0,98855810
12,82532794;0,98855810
12,87523194;0,98855810
12,92513594;0,96985730
12,97503994;0,98855810
13,02494394;0,98855810
13,07484794;0,98855810
13,12475193;0,98855810
13,17465593;0,98855810
13,22455993;0,98855810
13,27446393;0,98855810
13,32436793;0,98855810
13,37427193;0,98855810
13,42417593;0,98855810
13,47407993;0,98855810
13,52398393;0,98855810
13,57388793;0,98855810
13,62379193;0,98855810
13,67369593;0,98855810
13,72359993;0,98855810
13,77350393;0,98855810
13,82340793;0,98855810
13,87331193;0,98855810
13,92321593;0,98855810
13,97311993;0,98855810
14,02302393;0,98855810
14,07292793;0,98855810
14,12283193;0,98855810
14,17273593;0,98855810
14,22263993;0,98855810
14,27254393;0,98855810
14,32244793;0,96985730
14,37235193;0,96985730
14,42225593;0,98855810
14,47215993;0,98855810
14,52206393;0,98855810
14,57196793;0,98855810
14,62187193;0,98855810
14,67177593;0,98855810
14,72167993;0,98855810
14,77158393;0,98855810
14,82148793;0,98855810
14,87139193;0,98855810
14,92129593;0,98855810
14,97119993;0,98855810
15,02110393;0,98855810
15,07100793;0,98855810
15,12091192;0,98855810
15,17081592;0,98855810
15,22071992;1,00719700
15,27062392;0,98855810
15,32052792;0,98855810
15,37043192;0,98855810
15,42033592;0,98855810
15,47023992;0,98855810
15,52014392;0,98855810
15,57004792;0,98855810
15,61995192;0,96985730
15,66985592;0,98855810
15,71975992;0,98855810
15,76966392;0,98855810
15,81956792;0,98855810
15,86947192;0,98855810
15,91937592;0,98855810
15,96927992;0,98855810
16,01918392;0,98855810
16,06908792;0,98855810
16,11899192;0,98855810
16,16889592;0,98855810
16,21879992;0,98855810
16,26870392;0,98855810
16,31860792;0,96985730
16,36851192;0,98855810
16,41841592;0,98855810
16,46831992;0,98855810
16,51822392;0,98855810
16,56812792;0,98855810
16,61803192;0,98855810
16,66793592;0,98855810
16,71783992;0,98855810
16,76774392;0,98855810
16,81764792;0,96985730
16,86755192;0,98855810
16,91745592;0,98855810
16,96735992;0,98855810
17,01726392;0,96985730
17,06716792;0,98855810
17,11707191;0,98855810
17,16697591;0,98855810
17,21687991;0,98855810
17,26678391;0,98855810
17,31668791;0,96985730
17,36659191;0,98855810
17,41649591;0,98855810
17,46639991;0,98855810
17,51630391;0,98855810
17,56620791;0,98855810
17,61611191;0,98855810
17,66601591;0,98855810
17,71591991;0,98855810
17,76582391;0,98855810
17,81572791;0,98855810
17,86563191;0,98855810
17,91553591;0,98855810
17,96543991;0,98855810
18,01534391;0,98855810
18,06524791;0,98855810
18,11515191;0,98855810
18,16505591;0,98855810
18,21495991;0,98855810
18,26486391;0,98855810
18,31476791;0,98855810
18,36467191;0,96985730
18,41457591;0,98855810
18,46447991;0,98855810
18,51438391;0,98855810
18,56428791;0,98855810
18,61419191;0,98855810
18,66409591;0,98855810
18,71399991;0,96985730
18,76390391;0,98855810
18,81380791;0,98855810
18,86371191;0,98855810
18,91361591;0,98855810
18,96351991;0,98855810
19,01342391;0,98855810
19,06332791;0,98855810
19,11323191;0,98855810
19,16313590;0,98855810
19,21303990;0,98855810
19,26294390;0,98855810
19,31284790;0,96985730
19,36275190;0,98855810
19,41265590;0,83932080
19,46255990;0,96985730
19,51246390;0,98855810
19,56236790;0,98855810
19,61227190;0,96985730
19,66217590;0,98855810
19,71207990;0,98855810
19,76198390;0,98855810
19,81188790;0,98855810
19,86179190;0,98855810
19,91169590;0,98855810
19,96159990;0,98855810
20,01150390;0,98855810
20,06140790;1,00719700
20,11131190;0,98855810
20,16121590;0,98855810
20,21111990;0,98855810
20,26102390;0,98855810
20,31092790;0,96985730
20,36083190;0,98855810
20,41073590;0,98855810
20,46063990;0,98855810
20,51054390;0,98855810
20,56044790;0,98855810
20,61035190;0,98855810
20,66025590;0,98855810
20,71015990;0,98855810
20,76006390;0,98855810
20,80996790;0,98855810
20,85987190;0,98855810
20,90977590;0,96985730
20,95967990;0,98855810
21,00958390;0,98855810
21,05948790;0,98855810
21,10939190;0,98855810
21,15929589;0,98855810
21,20919989;0,96985730
21,25910389;0,98855810
21,30900789;0,98855810
21,35891189;0,98855810
21,40881589;0,98855810
21,45871989;0,98855810
21,50862389;0,96985730
21,55852789;0,98855810
21,60843189;0,98855810
21,65833589;0,98855810
21,70823989;0,98855810
21,75814389;0,98855810
21,80804789;0,98855810
21,85795189;0,98855810
21,90785589;0,98855810
21,95775989;0,98855810
22,00766389;0,98855810
22,05756789;0,98855810
22,10747189;0,98855810
22,15737589;0,98855810
22,20727989;0,98855810
22,25718389;0,98855810
22,30708789;0,98855810
22,35699189;0,98855810
22,40689589;0,98855810
22,45679989;0,98855810
22,50670389;0,98855810
22,55660789;0,98855810
22,60651189;0,98855810
22,65641589;0,98855810
22,70631989;0,98855810
22,75622389;0,98855810
22,80612789;0,98855810
22,85603189;0,98855810
22,90593589;0,98855810
22,95583989;1,00719700
23,00574389;0,98855810
23,05564789;0,98855810
23,10555189;0,98855810
23,15545588;0,98855810
23,20535988;0,98855810
23,25526388;0,96985730
23,30516788;0,98855810
23,35507188;0,98855810
23,40497588;0,98855810
23,45487988;0,98855810
23,50478388;0,98855810
23,55468788;0,98855810
23,60459188;0,98855810
23,65449588;0,98855810
23,70439988;0,98855810
23,75430388;0,98855810
23,80420788;0,98855810
23,85411188;0,98855810
23,90401588;0,98855810
23,95391988;0,98855810
24,00382388;0,98855810
24,05372788;0,98855810
24,10363188;0,98855810
24,15353588;0,98855810
24,20343988;0,98855810
24,25334388;0,98855810
24,30324788;0,98855810
24,35315188;0,98855810
24,40305588;0,98855810
24,45295988;0,98855810
24,50286388;0,98855810
24,55276788;0,98855810
24,60267188;0,98855810
24,65257588;0,98855810
24,70247988;0,98855810
24,75238388;1,00719700
24,80228788;0,98855810
24,85219188;0,98855810
24,90209588;0,98855810
24,95199988;0,98855810
25,00190388;0,98855810
25,05180788;0,98855810
25,10171188;0,98855810
25,15161588;0,98855810
25,20151987;0,98855810
25,25142387;0,98855810
25,30132787;0,98855810
25,35123187;0,98855810
25,40113587;0,98855810
25,45103987;0,98855810
25,50094387;0,98855810
25,55084787;0,98855810
25,60075187;0,98855810
25,65065587;0,98855810
25,70055987;0,98855810
25,75046387;0,98855810
25,80036787;0,98855810
25,85027187;0,98855810
25,90017587;0,98855810
25,95007987;0,98855810
25,99998387;0,98855810
26,04988787;0,98855810
26,09979187;0,98855810
26,14969587;0,98855810
26,19959987;0,98855810
26,24950387;0,98855810
26,29940787;0,98855810
26,34931187;0,96985730
26,39921587;0,98855810
26,44911987;0,98855810
26,49902387;0,98855810
26,54892787;0,98855810
26,59883187;0,98855810
26,64873587;0,98855810
26,69863987;0,98855810
26,74854387;0,98855810
26,79844787;0,98855810
26,84835187;0,98855810
26,89825587;0,98855810
26,94815987;0,98855810
26,99806387;0,98855810
27,04796787;0,98855810
27,09787187;0,98855810
27,14777587;0,98855810
27,19767986;1,00719700
27,24758386;0,98855810
27,29748786;0,98855810
27,34739186;0,98855810
27,39729586;0,98855810
27,44719986;1,00719700
27,49710386;0,98855810
27,54700786;0,98855810
27,59691186;0,98855810
27,64681586;0,98855810
27,69671986;0,98855810
27,74662386;0,98855810
27,79652786;0,98855810
27,84643186;0,98855810
27,89633586;0,98855810
27,94623986;0,98855810
27,99614386;0,98855810
28,04604786;0,98855810
28,09595186;0,98855810
28,14585586;0,98855810
28,19575986;0,96985730
28,24566386;0,96985730
28,29556786;0,98855810
28,34547186;0,98855810
28,39537586;0,98855810
28,44527986;0,98855810
28,49518386;0,98855810
28,54508786;0,98855810
28,59499186;0,98855810
28,64489586;0,98855810
28,69479986;0,98855810
28,74470386;0,98855810
28,79460786;0,98855810
28,84451186;0,96985730
28,89441586;0,98855810
28,94431986;0,98855810
28,99422386;0,98855810
29,04412786;0,98855810
29,09403186;0,98855810
29,14393586;0,96985730
29,19383985;0,98855810
29,24374385;0,98855810
29,29364785;0,98855810
29,34355185;0,98855810
29,39345585;0,98855810
29,44335985;0,98855810
29,49326385;0,98855810
29,54316785;0,98855810
29,59307185;0,98855810
29,64297585;0,98855810
29,69287985;0,98855810
29,74278385;0,98855810
29,79268785;0,98855810
29,84259185;1,00719700
29,89249585;0,98855810
29,94239985;0,98855810
29,99230385;0,98855810
30,04220785;0,98855810
30,09211185;0,98855810
30,14201585;0,98855810
30,19191985;0,98855810
30,24182385;0,98855810
30,29172785;0,98855810
30,34163185;0,98855810
30,39153585;0,98855810
30,44143985;0,98855810
30,49134385;0,98855810
30,54124785;0,98855810
30,59115185;0,98855810
30,64105585;0,98855810
30,69095985;0,98855810
30,74086385;0,98855810
30,79076785;0,96985730
30,84067185;0,98855810
30,89057585;0,98855810
30,94047985;0,98855810
30,99038385;0,98855810
31,04028785;0,98855810
31,09019185;0,98855810
31,14009585;0,98855810
31,18999985;0,98855810
31,23990384;0,98855810
31,28980784;0,96985730
31,33971184;0,98855810
31,38961584;0,98855810
31,43951984;0,98855810
31,48942384;0,98855810
31,53932784;0,98855810
31,58923184;0,98855810
31,63913584;0,98855810
31,68903984;0,98855810
31,73894384;0,98855810
31,78884784;0,98855810
31,83875184;0,98855810
31,88865584;0,98855810
31,93855984;0,98855810
31,98846384;0,98855810
32,03836784;0,98855810
32,08827184;0,98855810
32,13817584;0,98855810
32,18807984;0,98855810
32,23798384;0,98855810
32,28788784;0,96985730
32,33779184;0,98855810
32,38769584;0,98855810
32,43759984;0,98855810
32,48750384;0,98855810
32,53740784;0,98855810
32,58731184;0,98855810
32,63721584;0,98855810
32,68711984;0,98855810
32,73702384;0,98855810
32,78692784;0,98855810
32,83683184;0,98855810
32,88673584;0,98855810
32,93663984;0,98855810
32,98654384;0,98855810
33,03644784;0,98855810
33,08635184;0,96985730
33,13625584;0,98855810
33,18615984;0,98855810
33,23606383;0,98855810
33,28596783;0,98855810
33,33587183;0,98855810
33,38577583;0,98855810
33,43567983;0,98855810
33,48558383;0,98855810
33,53548783;0,98855810
33,58539183;0,98855810
33,63529583;0,98855810
33,68519983;0,98855810
33,73510383;0,98855810
33,78500783;0,98855810
33,83491183;0,98855810
33,88481583;0,98855810
33,93471983;0,98855810
33,98462383;0,96985730
34,03452783;0,98855810
34,08443183;0,98855810
34,13433583;0,98855810
34,18423983;0,98855810
34,23414383;0,98855810
34,28404783;0,98855810
34,33395183;0,98855810
34,38385583;0,98855810
34,43375983;0,98855810
34,48366383;0,98855810
34,53356783;0,98855810
34,58347183;0,98855810
34,63337583;0,98855810
34,68327983;0,98855810
34,73318383;0,98855810
34,78308783;0,98855810
34,83299183;0,98855810
34,88289583;0,98855810
34,93279983;1,00719700
34,98270383;0,98855810
35,03260783;0,98855810
35,08251183;0,98855810
35,13241583;0,98855810
35,18231983;0,98855810
35,23222383;0,98855810
35,28212782;0,98855810
35,33203182;0,98855810
35,38193582;0,98855810
35,43183982;0,98855810
35,48174382;0,98855810
35,53164782;0,98855810
35,58155182;0,98855810
35,63145582;0,98855810
35,68135982;0,98855810
35,73126382;0,98855810
35,78116782;0,98855810
35,83107182;0,96985730
35,88097582;0,98855810
35,93087982;0,98855810
35,98078382;0,98855810
36,03068782;0,98855810
36,08059182;0,98855810
36,13049582;0,98855810
36,18039982;0,98855810
36,23030382;0,98855810
36,28020782;0,98855810
36,33011182;0,98855810
36,38001582;0,98855810
36,42991982;0,98855810
36,47982382;0,98855810
36,52972782;0,98855810
36,57963182;0,98855810
36,62953582;0,98855810
36,67943982;0,98855810
36,72934382;0,98855810
36,77924782;0,98855810
36,82915182;0,98855810
36,87905582;0,98855810
36,92895982;0,98855810
36,97886382;0,98855810
37,02876782;0,98855810
37,07867182;0,98855810
37,12857582;0,98855810
37,17847982;0,98855810
37,22838382;0,98855810
37,27828781;0,98855810
37,32819181;0,98855810
37,37809581;0,98855810
37,42799981;0,98855810
37,47790381;1,00719700
37,52780781;0,96985730
37,57771181;0,98855810
37,62761581;1,00719700
37,67751981;0,98855810
37,72742381;0,98855810
37,77732781;0,98855810
37,82723181;0,98855810
37,87713581;0,98855810
37,92703981;0,98855810
37,97694381;0,98855810
38,02684781;0,98855810
38,07675181;0,98855810
38,12665581;0,98855810
38,17655981;0,98855810
38,22646381;0,98855810
38,27636781;0,98855810
38,32627181;0,98855810
38,37617581;0,98855810
38,42607981;0,98855810
38,47598381;0,98855810
38,52588781;0,98855810
38,57579181;0,98855810
38,62569581;0,98855810
38,67559981;0,98855810
38,72550381;0,98855810
38,77540781;0,98855810
38,82531181;0,98855810
38,87521581;0,98855810
38,92511981;0,98855810
38,97502381;0,98855810
39,02492781;0,98855810
39,07483181;0,98855810
39,12473581;0,98855810
39,17463981;0,98855810
39,22454381;0,98855810
39,27444780;0,98855810
39,32435180;0,98855810
39,37425580;0,98855810
39,42415980;0,98855810
39,47406380;0,98855810
39,52396780;0,98855810
39,57387180;0,98855810
39,62377580;0,98855810
39,67367980;0,98855810
39,72358380;0,98855810
39,77348780;0,98855810
39,82339180;0,96985730
39,87329580;0,98855810
39,92319980;0,96985730
39,97310380;1,00719700
40,02300780;0,98855810
40,07291180;0,98855810
40,12281580;0,98855810
40,17271980;0,98855810
40,22262380;0,98855810
40,27252780;0,98855810
40,32243180;0,98855810
40,37233580;0,98855810
40,42223980;0,98855810
40,47214380;0,98855810
40,52204780;0,98855810
40,57195180;0,98855810
40,62185580;0,98855810
40,67175980;0,98855810
40,72166380;0,98855810
40,77156780;0,98855810
40,82147180;0,98855810
40,87137580;0,98855810
40,92127980;0,98855810
40,97118380;0,96985730
41,02108780;0,98855810
41,07099180;0,96985730
41,12089580;0,98855810
41,17079980;0,98855810
41,22070380;0,98855810
41,27060780;0,98855810
41,32051179;0,98855810
41,37041579;0,98855810
41,42031979;0,98855810
41,47022379;0,98855810
41,52012779;0,98855810
41,57003179;0,98855810
41,61993579;0,98855810
41,66983979;0,98855810
41,71974379;0,98855810
41,76964779;0,98855810
41,81955179;0,98855810
41,86945579;0,98855810
41,91935979;0,98855810
41,96926379;0,98855810
42,01916779;0,98855810
42,06907179;0,98855810
42,11897579;0,98855810
42,16887979;0,98855810
42,21878379;0,98855810
42,26868779;0,98855810
42,31859179;0,98855810
42,36849579;0,98855810
42,41839979;0,98855810
42,46830379;0,98855810
42,51820779;0,98855810
42,56811179;0,98855810
42,61801579;0,98855810
42,66791979;0,98855810
42,71782379;0,98855810
42,76772779;0,98855810
42,81763179;0,98855810
42,86753579;0,98855810
42,91743979;0,98855810
42,96734379;0,98855810
43,01724779;0,98855810
43,06715179;0,98855810
43,11705579;0,98855810
43,16695979;0,98855810
43,21686379;0,98855810
43,26676779;0,98855810
43,31667178;0,98855810
43,36657578;0,98855810
43,41647978;0,98855810
43,46638378;0,96985730
43,51628778;0,98855810
43,56619178;0,98855810
43,61609578;0,98855810
43,66599978;0,98855810
43,71590378;0,98855810
43,76580778;0,98855810
43,81571178;0,98855810
43,86561578;0,98855810
43,91551978;0,98855810
43,96542378;0,98855810
44,01532778;0,98855810
44,06523178;0,98855810
44,11513578;0,98855810
44,16503978;0,98855810
44,21494378;0,98855810
44,26484778;0,98855810
44,31475178;0,98855810
44,36465578;0,98855810
44,41455978;0,98855810
44,46446378;0,98855810
44,51436778;0,98855810
44,56427178;0,98855810
44,61417578;0,98855810
44,66407978;0,98855810
44,71398378;0,98855810
44,76388778;0,98855810
44,81379178;0,98855810
44,86369578;0,98855810
44,91359978;0,98855810
44,96350378;0,98855810
45,01340778;0,98855810
45,06331178;0,98855810
45,11321578;1,00719700
45,16311978;0,98855810
45,21302378;1,00719700
45,26292778;0,98855810
45,31283177;0,98855810
45,36273577;0,98855810
45,41263977;0,98855810
45,46254377;0,98855810
45,51244777;0,98855810
45,56235177;0,98855810
45,61225577;0,98855810
45,66215977;0,98855810
45,71206377;0,98855810
45,76196777;0,98855810
45,81187177;0,98855810
45,86177577;0,98855810
45,91167977;0,98855810
45,96158377;0,98855810
46,01148777;0,98855810
46,06139177;0,98855810
46,11129577;0,98855810
46,16119977;0,98855810
46,21110377;0,98855810
46,26100777;0,98855810
46,31091177;0,98855810
46,36081577;0,98855810
46,41071977;0,98855810
46,46062377;0,98855810
46,51052777;0,98855810
46,56043177;0,98855810
46,61033577;0,98855810
46,66023977;0,98855810
46,71014377;0,98855810
46,76004777;0,98855810
46,80995177;0,98855810
46,85985577;0,98855810
46,90975977;0,98855810
46,95966377;0,98855810
47,00956777;0,98855810
47,05947177;0,98855810
47,10937577;0,98855810
47,15927977;0,98855810
47,20918377;0,98855810
47,25908777;0,98855810
47,30899177;0,98855810
47,35889576;0,98855810
47,40879976;0,98855810
47,45870376;0,98855810
47,50860776;0,98855810
47,55851176;0,98855810
47,60841576;0,98855810
47,65831976;0,98855810
47,70822376;0,98855810
47,75812776;0,98855810
47,80803176;0,98855810
47,85793576;0,98855810
47,90783976;0,98855810
47,95774376;0,98855810
48,00764776;0,98855810
48,05755176;0,98855810
48,10745576;0,98855810
48,15735976;0,98855810
48,20726376;0,98855810
48,25716776;0,98855810
48,30707176;0,98855810
48,35697576;0,98855810
48,40687976;0,98855810
48,45678376;0,98855810
48,50668776;0,98855810
48,55659176;0,98855810
48,60649576;0,98855810
48,65639976;0,98855810
48,70630376;0,98855810
48,75620776;0,98855810
48,80611176;0,98855810
48,85601576;0,98855810
48,90591976;0,96985730
48,95582376;0,98855810
49,00572776;0,96985730
49,05563176;0,98855810
49,10553576;0,98855810
49,15543976;0,98855810
49,20534376;0,98855810
49,25524776;0,98855810
49,30515176;0,98855810
49,35505575;0,98855810
49,40495975;0,98855810
49,45486375;0,98855810
49,50476775;0,98855810
49,55467175;0,98855810
49,60457575;0,98855810
49,65447975;0,98855810
49,70438375;0,98855810
49,75428775;0,98855810
49,80419175;0,98855810
49,85409575;0,98855810
49,90399975;0,98855810
49,95390375;0,98855810
50,00380775;0,98855810
50,05371175;0,98855810
50,10361575;0,98855810
50,15351975;0,98855810
