Zeit (ms),Voltage
10.87907195,0.9885581
10.92897595,0.9885581
10.97887995,0.9885581
11.02878395,0.9885581
11.07868794,0.9885581
11.12859194,0.9885581
11.17849594,0.9885581
11.22839994,0.9885581
11.27830394,0.9885581
11.32820794,0.9885581
11.37811194,0.9885581
11.42801594,0.9698573
11.47791994,0.9885581
11.52782394,0.9885581
11.57772794,0.9885581
11.62763194,0.9885581
11.67753594,0.9885581
11.72743994,0.9885581
11.77734394,0.9885581
11.82724794,0.9698573
11.87715194,0.9698573
11.92705594,0.9885581
11.97695994,0.9885581
12.02686394,0.9885581
12.07676794,0.9885581
12.12667194,0.9885581
12.17657594,0.9885581
12.22647994,0.9885581
12.27638394,0.9885581
12.32628794,0.9885581
12.37619194,0.9885581
12.42609594,0.9885581
12.47599994,0.9885581
12.52590394,0.9885581
12.57580794,0.9885581
12.62571194,0.9885581
12.67561594,0.9885581
12.72551994,0.9885581
12.77542394,0.9885581
12.82532794,0.9885581
12.87523194,0.9885581
12.92513594,0.9698573
12.97503994,0.9885581
13.02494394,0.9885581
13.07484794,0.9885581
13.12475193,0.9885581
13.17465593,0.9885581
13.22455993,0.9885581
13.27446393,0.9885581
13.32436793,0.9885581
13.37427193,0.9885581
13.42417593,0.9885581
13.47407993,0.9885581
13.52398393,0.9885581
13.57388793,0.9885581
13.62379193,0.9885581
13.67369593,0.9885581
13.72359993,0.9885581
13.77350393,0.9885581
13.82340793,0.9885581
13.87331193,0.9885581
13.92321593,0.9885581
13.97311993,0.9885581
14.02302393,0.9885581
14.07292793,0.9885581
14.12283193,0.9885581
14.17273593,0.9885581
14.22263993,0.9885581
14.27254393,0.9885581
14.32244793,0.9698573
14.37235193,0.9698573
14.42225593,0.9885581
14.47215993,0.9885581
14.52206393,0.9885581
14.57196793,0.9885581
14.62187193,0.9885581
14.67177593,0.9885581
14.72167993,0.9885581
14.77158393,0.9885581
14.82148793,0.9885581
14.87139193,0.9885581
14.92129593,0.9885581
14.97119993,0.9885581
15.02110393,0.9885581
15.07100793,0.9885581
15.12091192,0.9885581
15.17081592,0.9885581
15.22071992,1.007197
15.27062392,0.9885581
15.32052792,0.9885581
15.37043192,0.9885581
15.42033592,0.9885581
15.47023992,0.9885581
15.52014392,0.9885581
15.57004792,0.9885581
15.61995192,0.9698573
15.66985592,0.9885581
15.71975992,0.9885581
15.76966392,0.9885581
15.81956792,0.9885581
15.86947192,0.9885581
15.91937592,0.9885581
15.96927992,0.9885581
16.01918392,0.9885581
16.06908792,0.9885581
16.11899192,0.9885581
16.16889592,0.9885581
16.21879992,0.9885581
16.26870392,0.9885581
16.31860792,0.9698573
16.36851192,0.9885581
16.41841592,0.9885581
16.46831992,0.9885581
16.51822392,0.9885581
16.56812792,0.9885581
16.61803192,0.9885581
16.66793592,0.9885581
16.71783992,0.9885581
16.76774392,0.9885581
16.81764792,0.9698573
16.86755192,0.9885581
16.91745592,0.9885581
16.96735992,0.9885581
17.01726392,0.9698573
17.06716792,0.9885581
17.11707191,0.9885581
17.16697591,0.9885581
17.21687991,0.9885581
17.26678391,0.9885581
17.31668791,0.9698573
17.36659191,0.9885581
17.41649591,0.9885581
17.46639991,0.9885581
17.51630391,0.9885581
17.56620791,0.9885581
17.61611191,0.9885581
17.66601591,0.9885581
17.71591991,0.9885581
17.76582391,0.9885581
17.81572791,0.9885581
17.86563191,0.9885581
17.91553591,0.9885581
17.96543991,0.9885581
18.01534391,0.9885581
18.06524791,0.9885581
18.11515191,0.9885581
18.16505591,0.9885581
18.21495991,0.9885581
18.26486391,0.9885581
18.31476791,0.9885581
18.36467191,0.9698573
18.41457591,0.9885581
18.46447991,0.9885581
18.51438391,0.9885581
18.56428791,0.9885581
18.61419191,0.9885581
18.66409591,0.9885581
18.71399991,0.9698573
18.76390391,0.9885581
18.81380791,0.9885581
18.86371191,0.9885581
18.91361591,0.9885581
18.96351991,0.9885581
19.01342391,0.9885581
19.06332791,0.9885581
19.11323191,0.9885581
19.1631359,0.9885581
19.2130399,0.9885581
19.2629439,0.9885581
19.3128479,0.9698573
19.3627519,0.9885581
19.4126559,0.8393208
19.4625599,0.9698573
19.5124639,0.9885581
19.5623679,0.9885581
19.6122719,0.9698573
19.6621759,0.9885581
19.7120799,0.9885581
19.7619839,0.9885581
19.8118879,0.9885581
19.8617919,0.9885581
19.9116959,0.9885581
19.9615999,0.9885581
20.0115039,0.9885581
20.0614079,1.007197
20.1113119,0.9885581
20.1612159,0.9885581
20.2111199,0.9885581
20.2610239,0.9885581
20.3109279,0.9698573
20.3608319,0.9885581
20.4107359,0.9885581
20.4606399,0.9885581
20.5105439,0.9885581
20.5604479,0.9885581
20.6103519,0.9885581
20.6602559,0.9885581
20.7101599,0.9885581
20.7600639,0.9885581
20.8099679,0.9885581
20.8598719,0.9885581
20.9097759,0.9698573
20.9596799,0.9885581
21.0095839,0.9885581
21.0594879,0.9885581
21.1093919,0.9885581
21.15929589,0.9885581
21.20919989,0.9698573
21.25910389,0.9885581
21.30900789,0.9885581
21.35891189,0.9885581
21.40881589,0.9885581
21.45871989,0.9885581
21.50862389,0.9698573
21.55852789,0.9885581
21.60843189,0.9885581
21.65833589,0.9885581
21.70823989,0.9885581
21.75814389,0.9885581
21.80804789,0.9885581
21.85795189,0.9885581
21.90785589,0.9885581
21.95775989,0.9885581
22.00766389,0.9885581
22.05756789,0.9885581
22.10747189,0.9885581
22.15737589,0.9885581
22.20727989,0.9885581
22.25718389,0.9885581
22.30708789,0.9885581
22.35699189,0.9885581
22.40689589,0.9885581
22.45679989,0.9885581
22.50670389,0.9885581
22.55660789,0.9885581
22.60651189,0.9885581
22.65641589,0.9885581
22.70631989,0.9885581
22.75622389,0.9885581
22.80612789,0.9885581
22.85603189,0.9885581
22.90593589,0.9885581
22.95583989,1.007197
23.00574389,0.9885581
23.05564789,0.9885581
23.10555189,0.9885581
23.15545588,0.9885581
23.20535988,0.9885581
23.25526388,0.9698573
23.30516788,0.9885581
23.35507188,0.9885581
23.40497588,0.9885581
23.45487988,0.9885581
23.50478388,0.9885581
23.55468788,0.9885581
23.60459188,0.9885581
23.65449588,0.9885581
23.70439988,0.9885581
23.75430388,0.9885581
23.80420788,0.9885581
23.85411188,0.9885581
23.90401588,0.9885581
23.95391988,0.9885581
24.00382388,0.9885581
24.05372788,0.9885581
24.10363188,0.9885581
24.15353588,0.9885581
24.20343988,0.9885581
24.25334388,0.9885581
24.30324788,0.9885581
24.35315188,0.9885581
24.40305588,0.9885581
24.45295988,0.9885581
24.50286388,0.9885581
24.55276788,0.9885581
24.60267188,0.9885581
24.65257588,0.9885581
24.70247988,0.9885581
24.75238388,1.007197
24.80228788,0.9885581
24.85219188,0.9885581
24.90209588,0.9885581
24.95199988,0.9885581
25.00190388,0.9885581
25.05180788,0.9885581
25.10171188,0.9885581
25.15161588,0.9885581
25.20151987,0.9885581
25.25142387,0.9885581
25.30132787,0.9885581
25.35123187,0.9885581
25.40113587,0.9885581
25.45103987,0.9885581
25.50094387,0.9885581
25.55084787,0.9885581
25.60075187,0.9885581
25.65065587,0.9885581
25.70055987,0.9885581
25.75046387,0.9885581
25.80036787,0.9885581
25.85027187,0.9885581
25.90017587,0.9885581
25.95007987,0.9885581
25.99998387,0.9885581
26.04988787,0.9885581
26.09979187,0.9885581
26.14969587,0.9885581
26.19959987,0.9885581
26.24950387,0.9885581
26.29940787,0.9885581
26.34931187,0.9698573
26.39921587,0.9885581
26.44911987,0.9885581
26.49902387,0.9885581
26.54892787,0.9885581
26.59883187,0.9885581
26.64873587,0.9885581
26.69863987,0.9885581
26.74854387,0.9885581
26.79844787,0.9885581
26.84835187,0.9885581
26.89825587,0.9885581
26.94815987,0.9885581
26.99806387,0.9885581
27.04796787,0.9885581
27.09787187,0.9885581
27.14777587,0.9885581
27.19767986,1.007197
27.24758386,0.9885581
27.29748786,0.9885581
27.34739186,0.9885581
27.39729586,0.9885581
27.44719986,1.007197
27.49710386,0.9885581
27.54700786,0.9885581
27.59691186,0.9885581
27.64681586,0.9885581
27.69671986,0.9885581
27.74662386,0.9885581
27.79652786,0.9885581
27.84643186,0.9885581
27.89633586,0.9885581
27.94623986,0.9885581
27.99614386,0.9885581
28.04604786,0.9885581
28.09595186,0.9885581
28.14585586,0.9885581
28.19575986,0.9698573
28.24566386,0.9698573
28.29556786,0.9885581
28.34547186,0.9885581
28.39537586,0.9885581
28.44527986,0.9885581
28.49518386,0.9885581
28.54508786,0.9885581
28.59499186,0.9885581
28.64489586,0.9885581
28.69479986,0.9885581
28.74470386,0.9885581
28.79460786,0.9885581
28.84451186,0.9698573
28.89441586,0.9885581
28.94431986,0.9885581
28.99422386,0.9885581
29.04412786,0.9885581
29.09403186,0.9885581
29.14393586,0.9698573
29.19383985,0.9885581
29.24374385,0.9885581
29.29364785,0.9885581
29.34355185,0.9885581
29.39345585,0.9885581
29.44335985,0.9885581
29.49326385,0.9885581
29.54316785,0.9885581
29.59307185,0.9885581
29.64297585,0.9885581
29.69287985,0.9885581
29.74278385,0.9885581
29.79268785,0.9885581
29.84259185,1.007197
29.89249585,0.9885581
29.94239985,0.9885581
29.99230385,0.9885581
30.04220785,0.9885581
30.09211185,0.9885581
30.14201585,0.9885581
30.19191985,0.9885581
30.24182385,0.9885581
30.29172785,0.9885581
30.34163185,0.9885581
30.39153585,0.9885581
30.44143985,0.9885581
30.49134385,0.9885581
30.54124785,0.9885581
30.59115185,0.9885581
30.64105585,0.9885581
30.69095985,0.9885581
30.74086385,0.9885581
30.79076785,0.9698573
30.84067185,0.9885581
30.89057585,0.9885581
30.94047985,0.9885581
30.99038385,0.9885581
31.04028785,0.9885581
31.09019185,0.9885581
31.14009585,0.9885581
31.18999985,0.9885581
31.23990384,0.9885581
31.28980784,0.9698573
31.33971184,0.9885581
31.38961584,0.9885581
31.43951984,0.9885581
31.48942384,0.9885581
31.53932784,0.9885581
31.58923184,0.9885581
31.63913584,0.9885581
31.68903984,0.9885581
31.73894384,0.9885581
31.78884784,0.9885581
31.83875184,0.9885581
31.88865584,0.9885581
31.93855984,0.9885581
31.98846384,0.9885581
32.03836784,0.9885581
32.08827184,0.9885581
32.13817584,0.9885581
32.18807984,0.9885581
32.23798384,0.9885581
32.28788784,0.9698573
32.33779184,0.9885581
32.38769584,0.9885581
32.43759984,0.9885581
32.48750384,0.9885581
32.53740784,0.9885581
32.58731184,0.9885581
32.63721584,0.9885581
32.68711984,0.9885581
32.73702384,0.9885581
32.78692784,0.9885581
32.83683184,0.9885581
32.88673584,0.9885581
32.93663984,0.9885581
32.98654384,0.9885581
33.03644784,0.9885581
33.08635184,0.9698573
33.13625584,0.9885581
33.18615984,0.9885581
33.23606383,0.9885581
33.28596783,0.9885581
33.33587183,0.9885581
33.38577583,0.9885581
33.43567983,0.9885581
33.48558383,0.9885581
33.53548783,0.9885581
33.58539183,0.9885581
33.63529583,0.9885581
33.68519983,0.9885581
33.73510383,0.9885581
33.78500783,0.9885581
33.83491183,0.9885581
33.88481583,0.9885581
33.93471983,0.9885581
33.98462383,0.9698573
34.03452783,0.9885581
34.08443183,0.9885581
34.13433583,0.9885581
34.18423983,0.9885581
34.23414383,0.9885581
34.28404783,0.9885581
34.33395183,0.9885581
34.38385583,0.9885581
34.43375983,0.9885581
34.48366383,0.9885581
34.53356783,0.9885581
34.58347183,0.9885581
34.63337583,0.9885581
34.68327983,0.9885581
34.73318383,0.9885581
34.78308783,0.9885581
34.83299183,0.9885581
34.88289583,0.9885581
34.93279983,1.007197
34.98270383,0.9885581
35.03260783,0.9885581
35.08251183,0.9885581
35.13241583,0.9885581
35.18231983,0.9885581
35.23222383,0.9885581
35.28212782,0.9885581
35.33203182,0.9885581
35.38193582,0.9885581
35.43183982,0.9885581
35.48174382,0.9885581
35.53164782,0.9885581
35.58155182,0.9885581
35.63145582,0.9885581
35.68135982,0.9885581
35.73126382,0.9885581
35.78116782,0.9885581
35.83107182,0.9698573
35.88097582,0.9885581
35.93087982,0.9885581
35.98078382,0.9885581
36.03068782,0.9885581
36.08059182,0.9885581
36.13049582,0.9885581
36.18039982,0.9885581
36.23030382,0.9885581
36.28020782,0.9885581
36.33011182,0.9885581
36.38001582,0.9885581
36.42991982,0.9885581
36.47982382,0.9885581
36.52972782,0.9885581
36.57963182,0.9885581
36.62953582,0.9885581
36.67943982,0.9885581
36.72934382,0.9885581
36.77924782,0.9885581
36.82915182,0.9885581
36.87905582,0.9885581
36.92895982,0.9885581
36.97886382,0.9885581
37.02876782,0.9885581
37.07867182,0.9885581
37.12857582,0.9885581
37.17847982,0.9885581
37.22838382,0.9885581
37.27828781,0.9885581
37.32819181,0.9885581
37.37809581,0.9885581
37.42799981,0.9885581
37.47790381,1.007197
37.52780781,0.9698573
37.57771181,0.9885581
37.62761581,1.007197
37.67751981,0.9885581
37.72742381,0.9885581
37.77732781,0.9885581
37.82723181,0.9885581
37.87713581,0.9885581
37.92703981,0.9885581
37.97694381,0.9885581
38.02684781,0.9885581
38.07675181,0.9885581
38.12665581,0.9885581
38.17655981,0.9885581
38.22646381,0.9885581
38.27636781,0.9885581
38.32627181,0.9885581
38.37617581,0.9885581
38.42607981,0.9885581
38.47598381,0.9885581
38.52588781,0.9885581
38.57579181,0.9885581
38.62569581,0.9885581
38.67559981,0.9885581
38.72550381,0.9885581
38.77540781,0.9885581
38.82531181,0.9885581
38.87521581,0.9885581
38.92511981,0.9885581
38.97502381,0.9885581
39.02492781,0.9885581
39.07483181,0.9885581
39.12473581,0.9885581
39.17463981,0.9885581
39.22454381,0.9885581
39.2744478,0.9885581
39.3243518,0.9885581
39.3742558,0.9885581
39.4241598,0.9885581
39.4740638,0.9885581
39.5239678,0.9885581
39.5738718,0.9885581
39.6237758,0.9885581
39.6736798,0.9885581
39.7235838,0.9885581
39.7734878,0.9885581
39.8233918,0.9698573
39.8732958,0.9885581
39.9231998,0.9698573
39.9731038,1.007197
40.0230078,0.9885581
40.0729118,0.9885581
40.1228158,0.9885581
40.1727198,0.9885581
40.2226238,0.9885581
40.2725278,0.9885581
40.3224318,0.9885581
40.3723358,0.9885581
40.4222398,0.9885581
40.4721438,0.9885581
40.5220478,0.9885581
40.5719518,0.9885581
40.6218558,0.9885581
40.6717598,0.9885581
40.7216638,0.9885581
40.7715678,0.9885581
40.8214718,0.9885581
40.8713758,0.9885581
40.9212798,0.9885581
40.9711838,0.9698573
41.0210878,0.9885581
41.0709918,0.9698573
41.1208958,0.9885581
41.1707998,0.9885581
41.2207038,0.9885581
41.2706078,0.9885581
41.32051179,0.9885581
41.37041579,0.9885581
41.42031979,0.9885581
41.47022379,0.9885581
41.52012779,0.9885581
41.57003179,0.9885581
41.61993579,0.9885581
41.66983979,0.9885581
41.71974379,0.9885581
41.76964779,0.9885581
41.81955179,0.9885581
41.86945579,0.9885581
41.91935979,0.9885581
41.96926379,0.9885581
42.01916779,0.9885581
42.06907179,0.9885581
42.11897579,0.9885581
42.16887979,0.9885581
42.21878379,0.9885581
42.26868779,0.9885581
42.31859179,0.9885581
42.36849579,0.9885581
42.41839979,0.9885581
42.46830379,0.9885581
42.51820779,0.9885581
42.56811179,0.9885581
42.61801579,0.9885581
42.66791979,0.9885581
42.71782379,0.9885581
42.76772779,0.9885581
42.81763179,0.9885581
42.86753579,0.9885581
42.91743979,0.9885581
42.96734379,0.9885581
43.01724779,0.9885581
43.06715179,0.9885581
43.11705579,0.9885581
43.16695979,0.9885581
43.21686379,0.9885581
43.26676779,0.9885581
43.31667178,0.9885581
43.36657578,0.9885581
43.41647978,0.9885581
43.46638378,0.9698573
43.51628778,0.9885581
43.56619178,0.9885581
43.61609578,0.9885581
43.66599978,0.9885581
43.71590378,0.9885581
43.76580778,0.9885581
43.81571178,0.9885581
43.86561578,0.9885581
43.91551978,0.9885581
43.96542378,0.9885581
44.01532778,0.9885581
44.06523178,0.9885581
44.11513578,0.9885581
44.16503978,0.9885581
44.21494378,0.9885581
44.26484778,0.9885581
44.31475178,0.9885581
44.36465578,0.9885581
44.41455978,0.9885581
44.46446378,0.9885581
44.51436778,0.9885581
44.56427178,0.9885581
44.61417578,0.9885581
44.66407978,0.9885581
44.71398378,0.9885581
44.76388778,0.9885581
44.81379178,0.9885581
44.86369578,0.9885581
44.91359978,0.9885581
44.96350378,0.9885581
45.01340778,0.9885581
45.06331178,0.9885581
45.11321578,1.007197
45.16311978,0.9885581
45.21302378,1.007197
45.26292778,0.9885581
45.31283177,0.9885581
45.36273577,0.9885581
45.41263977,0.9885581
45.46254377,0.9885581
45.51244777,0.9885581
45.56235177,0.9885581
45.61225577,0.9885581
45.66215977,0.9885581
45.71206377,0.9885581
45.76196777,0.9885581
45.81187177,0.9885581
45.86177577,0.9885581
45.91167977,0.9885581
45.96158377,0.9885581
46.01148777,0.9885581
46.06139177,0.9885581
46.11129577,0.9885581
46.16119977,0.9885581
46.21110377,0.9885581
46.26100777,0.9885581
46.31091177,0.9885581
46.36081577,0.9885581
46.41071977,0.9885581
46.46062377,0.9885581
46.51052777,0.9885581
46.56043177,0.9885581
46.61033577,0.9885581
46.66023977,0.9885581
46.71014377,0.9885581
46.76004777,0.9885581
46.80995177,0.9885581
46.85985577,0.9885581
46.90975977,0.9885581
46.95966377,0.9885581
47.00956777,0.9885581
47.05947177,0.9885581
47.10937577,0.9885581
47.15927977,0.9885581
47.20918377,0.9885581
47.25908777,0.9885581
47.30899177,0.9885581
47.35889576,0.9885581
47.40879976,0.9885581
47.45870376,0.9885581
47.50860776,0.9885581
47.55851176,0.9885581
47.60841576,0.9885581
47.65831976,0.9885581
47.70822376,0.9885581
47.75812776,0.9885581
47.80803176,0.9885581
47.85793576,0.9885581
47.90783976,0.9885581
47.95774376,0.9885581
48.00764776,0.9885581
48.05755176,0.9885581
48.10745576,0.9885581
48.15735976,0.9885581
48.20726376,0.9885581
48.25716776,0.9885581
48.30707176,0.9885581
48.35697576,0.9885581
48.40687976,0.9885581
48.45678376,0.9885581
48.50668776,0.9885581
48.55659176,0.9885581
48.60649576,0.9885581
48.65639976,0.9885581
48.70630376,0.9885581
48.75620776,0.9885581
48.80611176,0.9885581
48.85601576,0.9885581
48.90591976,0.9698573
48.95582376,0.9885581
49.00572776,0.9698573
49.05563176,0.9885581
49.10553576,0.9885581
49.15543976,0.9885581
49.20534376,0.9885581
49.25524776,0.9885581
49.30515176,0.9885581
49.35505575,0.9885581
49.40495975,0.9885581
49.45486375,0.9885581
49.50476775,0.9885581
49.55467175,0.9885581
49.60457575,0.9885581
49.65447975,0.9885581
49.70438375,0.9885581
49.75428775,0.9885581
49.80419175,0.9885581
49.85409575,0.9885581
49.90399975,0.9885581
49.95390375,0.9885581
50.00380775,0.9885581
50.05371175,0.9885581
50.10361575,0.9885581
50.15351975,0.9885581
