Zeit (ms),Voltage
0.0,0.5595472
0.049952,0.540908
0.099904,0.540908
0.149856,0.540908
0.199808,0.540908
0.24976,0.540908
0.299712,0.540908
0.34966399,0.5595472
0.39961599,0.540908
0.44956799,0.540908
0.49951999,0.540908
0.54947199,0.540908
0.59942399,0.540908
0.64937599,0.540908
0.69932799,0.540908
0.74927999,0.540908
0.79923199,0.540908
0.84918399,0.540908
0.89913599,0.540908
0.94908799,0.540908
0.99903998,0.540908
1.04899198,0.540908
1.09894398,0.540908
1.14889598,0.540908
1.19884798,0.540908
1.24879998,0.540908
1.29875198,0.540908
1.34870398,0.540908
1.39865598,0.540908
1.44860798,0.540908
1.49855998,0.540908
1.54851198,0.540908
1.59846398,0.540908
1.64841598,0.540908
1.69836797,0.540908
1.74831997,0.540908
1.79827197,0.540908
1.84822397,0.540908
1.89817597,0.540908
1.94812797,0.540908
1.99807997,0.540908
2.04803197,0.540908
2.09798397,0.540908
2.14793597,0.540908
2.19788797,0.540908
2.24783997,0.540908
2.29779197,0.540908
2.34774396,0.540908
2.39769596,0.540908
2.44764796,0.540908
2.49759996,0.540908
2.54755196,0.5595472
2.59750396,0.540908
2.64745596,0.540908
2.69740796,0.540908
2.74735996,0.5595472
2.79731196,0.540908
2.84726396,0.540908
2.89721596,0.540908
2.94716796,0.540908
2.99711995,0.540908
3.04707195,0.540908
3.09702395,0.540908
3.14697595,0.540908
3.19692795,0.540908
3.24687995,0.540908
3.29683195,0.540908
3.34678395,0.540908
3.39673595,0.540908
3.44668795,0.540908
3.49663995,0.540908
3.54659195,0.5595472
3.59654395,0.540908
3.64649594,0.540908
3.69644794,0.540908
3.74639994,0.540908
3.79635194,0.540908
3.84630394,0.540908
3.89625594,0.540908
3.94620794,0.540908
3.99615994,0.540908
4.04611194,0.540908
4.09606394,0.540908
4.14601594,0.540908
4.19596794,0.540908
4.24591994,0.540908
4.29587194,0.540908
4.34582393,0.540908
4.39577593,0.540908
4.44572793,0.540908
4.49567993,0.540908
4.54563193,0.540908
4.59558393,0.540908
4.64553593,0.540908
4.69548793,0.540908
4.74543993,0.540908
4.79539193,0.540908
4.84534393,0.540908
4.89529593,0.540908
4.94524793,0.540908
4.99519992,0.540908
5.04515192,0.540908
5.09510392,0.540908
5.14505592,0.540908
5.19500792,0.540908
5.24495992,0.540908
5.29491192,0.540908
5.34486392,0.540908
5.39481592,0.540908
5.44476792,0.540908
5.49471992,0.540908
5.54467192,0.540908
5.59462392,0.540908
5.64457591,0.540908
5.69452791,0.540908
5.74447991,0.540908
5.79443191,0.540908
5.84438391,0.540908
5.89433591,0.540908
5.94428791,0.540908
5.99423991,0.5222072
6.04419191,0.540908
6.09414391,0.540908
6.14409591,0.540908
6.19404791,0.5595472
6.24399991,0.540908
6.2939519,0.540908
6.3439039,0.540908
6.3938559,0.540908
6.4438079,0.540908
6.4937599,0.540908
6.5437119,0.540908
6.5936639,0.540908
6.6436159,0.540908
6.6935679,0.540908
6.7435199,0.540908
6.7934719,0.540908
6.8434239,0.540908
6.8933759,0.540908
6.94332789,0.540908
6.99327989,0.5222072
7.04323189,0.540908
7.09318389,0.540908
7.14313589,0.540908
7.19308789,0.540908
7.24303989,0.540908
7.29299189,0.540908
7.34294389,0.540908
7.39289589,0.540908
7.44284789,0.540908
7.49279989,0.540908
7.54275189,0.5595472
7.59270389,0.540908
7.64265588,0.540908
7.69260788,0.540908
7.74255988,0.540908
7.79251188,0.540908
7.84246388,0.540908
7.89241588,0.540908
7.94236788,0.540908
7.99231988,0.540908
8.04227188,0.5595472
8.09222388,0.540908
8.14217588,0.540908
8.19212788,0.5595472
8.24207988,0.5595472
8.29203187,0.540908
8.34198387,0.540908
8.39193587,0.540908
8.44188787,0.540908
8.49183987,0.540908
8.54179187,0.540908
8.59174387,0.540908
8.64169587,0.540908
8.69164787,0.540908
8.74159987,0.540908
8.79155187,0.540908
8.84150387,0.5222072
8.89145587,0.540908
8.94140786,0.540908
8.99135986,0.540908
9.04131186,0.540908
9.09126386,0.540908
9.14121586,0.540908
9.19116786,0.540908
9.24111986,0.540908
9.29107186,0.540908
9.34102386,0.540908
9.39097586,0.540908
9.44092786,0.540908
9.49087986,0.540908
9.54083186,0.540908
9.59078385,0.540908
9.64073585,0.540908
9.69068785,0.540908
9.74063985,0.540908
9.79059185,0.540908
9.84054385,0.540908
9.89049585,0.540908
9.94044785,0.540908
9.99039985,0.540908
10.04035185,0.540908
10.09030385,0.540908
10.14025585,0.540908
10.19020785,0.540908
10.24015985,0.540908
10.29011184,0.540908
10.34006384,0.540908
10.39001584,0.540908
10.43996784,0.5222072
10.48991984,0.540908
10.53987184,0.540908
10.58982384,0.540908
10.63977584,0.5595472
10.68972784,0.540908
10.73967984,0.5595472
10.78963184,0.540908
10.83958384,0.540908
10.88953584,0.540908
10.93948783,0.540908
10.98943983,0.5595472
11.03939183,0.540908
11.08934383,0.540908
11.13929583,0.540908
11.18924783,0.540908
11.23919983,0.540908
11.28915183,0.5222072
11.33910383,0.540908
11.38905583,0.540908
11.43900783,0.540908
11.48895983,0.540908
11.53891183,0.540908
11.58886382,0.540908
11.63881582,0.540908
11.68876782,0.540908
11.73871982,0.540908
11.78867182,0.540908
11.83862382,0.540908
11.88857582,0.540908
11.93852782,0.540908
