Zeit (ms),Voltage
4.39577593,0.5595472
4.44572793,0.5595472
4.49567993,0.5595472
4.54563193,0.5595472
4.59558393,0.5595472
4.64553593,0.5595472
4.69548793,0.5595472
4.74543993,0.5595472
4.79539193,0.5595472
4.84534393,0.5595472
4.89529593,0.5595472
4.94524793,0.5595472
4.99519992,0.5781865
5.04515192,0.5595472
5.09510392,0.5595472
5.14505592,0.5595472
5.19500792,0.5595472
5.24495992,0.5595472
5.29491192,0.5595472
5.34486392,0.5781865
5.39481592,0.5595472
5.44476792,0.5595472
5.49471992,0.5595472
5.54467192,0.5595472
5.59462392,0.5595472
5.64457591,0.5595472
5.69452791,0.5595472
5.74447991,0.5595472
5.79443191,0.5595472
5.84438391,0.5595472
5.89433591,0.5595472
5.94428791,0.5595472
5.99423991,0.5595472
6.04419191,0.5595472
6.09414391,0.5595472
6.14409591,0.5595472
6.19404791,0.5595472
6.24399991,0.5595472
6.2939519,0.5595472
6.3439039,0.5595472
6.3938559,0.5595472
6.4438079,0.5595472
6.4937599,0.5595472
6.5437119,0.5595472
6.5936639,0.5595472
6.6436159,0.5595472
6.6935679,0.5595472
6.7435199,0.5595472
6.7934719,0.5595472
6.8434239,0.5595472
6.8933759,0.5595472
6.94332789,0.5595472
6.99327989,0.5595472
7.04323189,0.5595472
7.09318389,0.5595472
7.14313589,0.5595472
7.19308789,0.5595472
7.24303989,0.5595472
7.29299189,0.5595472
7.34294389,0.5595472
7.39289589,0.5595472
7.44284789,0.5595472
7.49279989,0.5595472
7.54275189,0.5595472
7.59270389,0.5781865
7.64265588,0.5781865
7.69260788,0.5595472
7.74255988,0.5595472
7.79251188,0.540908
7.84246388,0.5595472
7.89241588,0.5595472
7.94236788,0.5595472
7.99231988,0.5595472
8.04227188,0.5595472
8.09222388,0.5595472
8.14217588,0.5595472
8.19212788,0.5595472
8.24207988,0.5595472
8.29203187,0.5595472
8.34198387,0.5595472
8.39193587,0.5595472
8.44188787,0.5781865
8.49183987,0.5595472
8.54179187,0.5595472
8.59174387,0.5595472
8.64169587,0.5595472
8.69164787,0.5781865
8.74159987,0.5595472
8.79155187,0.5595472
8.84150387,0.5595472
8.89145587,0.5781865
8.94140786,0.5595472
8.99135986,0.5781865
9.04131186,0.5595472
9.09126386,0.5595472
9.14121586,0.5595472
9.19116786,0.5595472
9.24111986,0.5595472
9.29107186,0.5595472
9.34102386,0.5595472
9.39097586,0.5595472
9.44092786,0.5595472
9.49087986,0.5595472
9.54083186,0.5595472
9.59078385,0.5595472
9.64073585,0.5595472
9.69068785,0.5595472
9.74063985,0.5595472
9.79059185,0.5595472
9.84054385,0.5595472
9.89049585,0.5595472
9.94044785,0.5595472
9.99039985,0.5595472
10.04035185,0.5595472
10.09030385,0.5595472
10.14025585,0.5595472
10.19020785,0.5781865
10.24015985,0.5595472
10.29011184,0.5595472
10.34006384,0.5595472
10.39001584,0.5595472
10.43996784,0.5595472
10.48991984,0.5595472
10.53987184,0.5595472
10.58982384,0.5595472
10.63977584,0.5595472
10.68972784,0.5595472
10.73967984,0.5595472
10.78963184,0.5781865
10.83958384,0.5595472
10.88953584,0.5595472
10.93948783,0.5595472
10.98943983,0.5595472
11.03939183,0.5595472
11.08934383,0.5595472
11.13929583,0.5595472
11.18924783,0.5595472
11.23919983,0.5595472
11.28915183,0.5595472
11.33910383,0.5595472
11.38905583,0.5595472
11.43900783,0.5595472
11.48895983,0.5595472
11.53891183,0.5595472
11.58886382,0.5595472
11.63881582,0.5595472
11.68876782,0.5595472
11.73871982,0.5781865
11.78867182,0.5595472
11.83862382,0.5595472
11.88857582,0.5595472
11.93852782,0.5595472
11.98847982,0.5595472
12.03843182,0.5595472
12.08838382,0.5595472
12.13833582,0.5595472
12.18828782,0.5595472
12.23823981,0.5595472
12.28819181,0.5595472
12.33814381,0.5595472
12.38809581,0.5595472
12.43804781,0.5595472
12.48799981,0.5595472
12.53795181,0.5595472
12.58790381,0.5595472
12.63785581,0.5595472
12.68780781,0.5595472
12.73775981,0.5595472
12.78771181,0.5781865
12.83766381,0.5595472
12.88761581,0.5595472
12.9375678,0.5595472
12.9875198,0.5595472
13.0374718,0.5595472
13.0874238,0.5781865
13.1373758,0.5595472
13.1873278,0.5595472
13.2372798,0.5595472
13.2872318,0.5595472
13.3371838,0.5595472
13.3871358,0.5595472
13.4370878,0.5595472
13.4870398,0.5595472
13.5369918,0.5595472
13.58694379,0.5595472
13.63689579,0.5595472
13.68684779,0.5595472
13.73679979,0.5595472
13.78675179,0.5595472
13.83670379,0.5595472
13.88665579,0.5595472
13.93660779,0.5595472
13.98655979,0.5595472
14.03651179,0.5595472
14.08646379,0.5595472
14.13641579,0.5595472
14.18636779,0.5595472
14.23631978,0.5595472
14.28627178,0.5595472
14.33622378,0.5595472
14.38617578,0.5595472
14.43612778,0.5595472
14.48607978,0.5595472
14.53603178,0.5595472
14.58598378,0.5595472
14.63593578,0.5595472
14.68588778,0.5595472
14.73583978,0.5595472
14.78579178,0.5595472
14.83574378,0.5595472
14.88569577,0.5595472
14.93564777,0.5595472
14.98559977,0.540908
15.03555177,0.5595472
15.08550377,0.5595472
15.13545577,0.5781865
15.18540777,0.5781865
15.23535977,0.5595472
15.28531177,0.5595472
15.33526377,0.540908
15.38521577,0.5781865
15.43516777,0.5595472
15.48511977,0.5781865
15.53507177,0.5595472
15.58502376,0.5781865
15.63497576,0.5595472
15.68492776,0.5595472
15.73487976,0.5595472
15.78483176,0.5595472
15.83478376,0.5595472
15.88473576,0.5781865
15.93468776,0.5595472
15.98463976,0.5595472
16.03459176,0.5595472
16.08454376,0.5595472
16.13449576,0.5595472
16.18444776,0.5595472
16.23439975,0.5595472
16.28435175,0.5595472
16.33430375,0.5595472
16.38425575,0.5595472
16.43420775,0.5595472
16.48415975,0.5595472
16.53411175,0.5595472
16.58406375,0.5595472
16.63401575,0.5595472
16.68396775,0.5595472
16.73391975,0.5595472
16.78387175,0.5595472
16.83382375,0.5595472
16.88377574,0.5595472
16.93372774,0.5595472
16.98367974,0.5595472
17.03363174,0.5595472
17.08358374,0.5595472
17.13353574,0.5595472
17.18348774,0.5595472
17.23343974,0.5595472
17.28339174,0.5595472
17.33334374,0.5595472
17.38329574,0.5595472
17.43324774,0.5595472
17.48319974,0.5595472
17.53315173,0.5595472
17.58310373,0.5595472
17.63305573,0.5595472
17.68300773,0.5595472
17.73295973,0.5595472
17.78291173,0.5595472
17.83286373,0.5595472
17.88281573,0.5595472
17.93276773,0.5595472
17.98271973,0.5968258
18.03267173,0.5595472
18.08262373,0.5595472
18.13257573,0.5595472
18.18252773,0.5595472
18.23247972,0.5595472
18.28243172,0.5595472
18.33238372,0.5595472
18.38233572,0.5595472
18.43228772,0.5595472
18.48223972,0.5595472
18.53219172,0.5595472
18.58214372,0.5595472
18.63209572,0.5595472
18.68204772,0.5781865
18.73199972,0.5595472
18.78195172,0.540908
18.83190372,0.5595472
18.88185571,0.5595472
18.93180771,0.5595472
18.98175971,0.5595472
